ID_COTIZACION,ID_CENTRO_EMIS,NUM_POLIZA,POLIZA,ID_PRODUCTO,PRODUCTO,CUANTOS,PLAZO_PAGO,TIPO,VIGENCIA
159713,101,3974,101-0000003974-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,14,1,Años,1
158187,101,350,101-0000000350-09,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,64,1,Años,1
159939,101,350,101-0000000350-10,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,68,1,Años,1
159085,101,2522,101-0000002522-01,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,142,1,Años,1
158416,101,3169,101-0000003169-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,10,1,Años,1
160008,101,4154,101-0000004154-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,34,1,Años,1
159985,101,2899,101-0000002899-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,"2,500",1,Años,0
158192,101,2158,101-0000002158-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,79,1,Años,1
159984,101,2158,101-0000002158-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,89,1,Años,1
158241,101,3023,101-0000003023-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,173,1,Años,1
159945,101,4123,101-0000004123-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,13,1,Años,1
158727,101,3348,101-0000003348-00,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,150,1,Años,1
159648,101,1624,101-0000001624-03,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,60,1,Años,1
158914,101,2448,101-0000002448-02,1498,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES.DIV.C/FUN,"48,432",1,Años,1
159069,101,2519,101-0000002519-01,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,10,1,Años,1
159073,101,2520,101-0000002520-01,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,"1,769",1,Años,1
159921,101,1708,101-0000001708-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,"2,364",1,Años,1
158228,101,1707,101-0000001707-02,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,879,1,Años,1
159920,101,1707,101-0000001707-03,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,872,1,Años,1
159890,101,4093,101-0000004093-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,42,1,Años,1
158247,101,3028,101-0000003028-00,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,13,1,Años,1
159910,101,3028,101-0000003028-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,12,1,Años,1
159980,101,4150,101-0000004150-00,1488,VIDA GRUPO TEMP A 1 AÑO EXP PROPIA,"1,210",1,Años,1
160033,101,3007,101-0000003007-08,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,"1,088",1,Años,1
158262,101,2153,101-0000002153-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,10,1,Años,1
160012,101,3807,101-0000003807-05,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,"1,739",1,Años,0
160036,101,3039,101-0000003039-01,1499,VIDA GRUPO EXPERIENCIA GLOBAL 2020,71,1,Años,1
159556,101,1580,101-0000001580-03,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,236,1,Años,1
159859,101,2867,101-0000002867-01,1399,VIDA GRUPO SIN DIVIDENDOS PARA DEUDORES DIVERSOS,117,1,Años,1
46537,130,110021364,130-0110021364-00,1451,VIDA INDIVIDUAL VITALICIO,1,99,Edad Alcanzada,70
46592,130,21111472,130-0021111472-00,1451,VIDA INDIVIDUAL VITALICIO,1,99,Edad Alcanzada,59
46428,130,110021378,130-0110021378-00,1450,VIDA INDIVIDUAL TEMPORAL,1,20,Años,20
159906,140,10003846,140-0010003846-13,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
159922,140,10002704,140-0010002704-15,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
159281,140,160000863,140-0160000863-15,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
159913,140,50013163,140-0050013163-10,1480,VIDA INDIVIDUAL MI HERENCIA PLUS,1,1,Años,1
159956,140,180000961,140-0180000961-11,1480,VIDA INDIVIDUAL MI HERENCIA PLUS,1,1,Años,1
160040,140,50005153,140-0050005153-17,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
70887,140,7957,140-0000007957-00,1475,VIDA INDIVIDUAL TRADICIONAL,1,60,Edad Alcanzada,31
160038,140,10002148,140-0010002148-19,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
70775,140,3907,140-0000003907-00,1475,VIDA INDIVIDUAL TRADICIONAL,1,60,Edad Alcanzada,31
70776,140,3911,140-0000003911-00,1475,VIDA INDIVIDUAL TRADICIONAL,1,65,Edad Alcanzada,32
159912,140,50013165,140-0050013165-10,1480,VIDA INDIVIDUAL MI HERENCIA PLUS,1,1,Años,1
160041,140,50005152,140-0050005152-17,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
159911,140,50002962,140-0050002962-18,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
70676,140,2593,140-0000002593-00,1475,VIDA INDIVIDUAL TRADICIONAL,1,65,Edad Alcanzada,36
159962,140,50013184,140-0050013184-10,1480,VIDA INDIVIDUAL MI HERENCIA PLUS,1,1,Años,1
159946,140,30002490,140-0030002490-10,1480,VIDA INDIVIDUAL MI HERENCIA PLUS,1,1,Años,1
159739,140,50007507,140-0050007507-16,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
159923,140,10002705,140-0010002705-15,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
159927,140,10002705,140-0010002705-17,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
159926,140,10002704,140-0010002704-17,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
70680,140,2609,140-0000002609-00,1475,VIDA INDIVIDUAL TRADICIONAL,1,60,Edad Alcanzada,43
159924,140,10002704,140-0010002704-16,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
70841,140,7220,140-0000007220-00,1475,VIDA INDIVIDUAL TRADICIONAL,1,60,Edad Alcanzada,36
70679,140,2608,140-0000002608-00,1475,VIDA INDIVIDUAL TRADICIONAL,1,60,Edad Alcanzada,37
70678,140,2607,140-0000002607-00,1475,VIDA INDIVIDUAL TRADICIONAL,1,60,Edad Alcanzada,39
160039,140,10002698,140-0010002698-17,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
159925,140,10002705,140-0010002705-16,1476,VIDA INDIVIDUAL MI HERENCIA,1,1,Años,1
70826,140,4927,140-0000004927-00,1475,VIDA INDIVIDUAL TRADICIONAL,1,65,Edad Alcanzada,26
159957,140,180000962,140-0180000962-11,1480,VIDA INDIVIDUAL MI HERENCIA PLUS,1,1,Años,1
153664,150,30654,150-0000030654-02,1460,LINEA 8 PLANES 2002; COM. NIV.                    ,1,4,Años,4
52958,150,30716,150-0000030716-00,1460,LINEA 8 PLANES 2002; COM. NIV.                    ,1,20,Años,20
49907,150,17969,150-0000017969-00,1460,LINEA 8 PLANES 2002; COM. NIV.                    ,1,20,Años,20
52175,150,29093,150-0000029093-00,1460,LINEA 8 PLANES 2002; COM. NIV.                    ,1,20,Años,20
52922,150,30666,150-0000030666-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,1,20,Años,20
49497,150,15331,150-0000015331-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,1,99,Edad Alcanzada,49
49488,150,15276,150-0000015276-00,1456,LINEA 4 PLANES LINEA  1996                        ,1,99,Edad Alcanzada,62
51565,150,27250,150-0000027250-00,1456,LINEA 4 PLANES LINEA  1996                        ,1,99,Edad Alcanzada,55
50272,150,20763,150-0000020763-00,1456,LINEA 4 PLANES LINEA  1996                        ,1,20,Años,84
52151,150,29025,150-0000029025-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,2,20,Años,20
50265,150,20725,150-0000020725-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,1,20,Años,20
50202,150,20207,150-0000020207-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,2,20,Años,20
49772,150,17159,150-0000017159-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,1,20,Años,81
52899,150,30618,150-0000030618-00,1460,LINEA 8 PLANES 2002; COM. NIV.                    ,1,20,Años,20
54323,150,11182,150-0000011182-00,1460,LINEA 8 PLANES 2002; COM. NIV.                    ,1,20,Años,20
49428,150,14828,150-0000014828-00,1456,LINEA 4 PLANES LINEA  1996                        ,1,20,Años,75
50923,150,24385,150-0000024385-00,1456,LINEA 4 PLANES LINEA  1996                        ,1,20,Años,55
50323,150,20975,150-0000020975-00,1458,LINEA 6 PLANES 1999                               ,1,20,Años,20
49495,150,15328,150-0000015328-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,1,20,Años,62
54851,150,11047,150-0000011047-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,1,99,Edad Alcanzada,66
51576,150,27298,150-0000027298-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,1,20,Años,84
52924,150,30671,150-0000030671-00,1456,LINEA 4 PLANES LINEA  1996                        ,1,20,Años,62
50275,150,20771,150-0000020771-00,1456,LINEA 4 PLANES LINEA  1996                        ,1,20,Años,83
54836,150,10298,150-0000010298-00,1457,LINEA 5 PLANES 1999                               ,1,20,Años,20
49146,150,13054,150-0000013054-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,1,20,Años,59
158099,150,19226,150-0000019226-08,1462,LINEA 10 VIDA NUEVA (T-1 M.N.)                    ,1,1,Años,1
159485,150,23636,150-0000023636-10,1471,SEGURO TEMPORAL RENOVABLE,1,1,Años,1
48695,150,8523,150-0000008523-00,1455,LINEA 3 PLANES LINEA  1996                        ,1,99,Edad Alcanzada,67
50853,150,23787,150-0000023787-00,1460,LINEA 8 PLANES 2002; COM. NIV.                    ,1,20,Años,20
107402,150,8587,150-0000008587-01,1457,LINEA 5 PLANES 1999                               ,1,15,Años,15
49818,150,17525,150-0000017525-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,1,20,Años,77
49501,150,15342,150-0000015342-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,1,20,Años,52
159641,150,17476,150-0000017476-10,1460,LINEA 8 PLANES 2002; COM. NIV.                    ,1,1,Años,1
54633,150,6285,150-0000006285-00,1455,LINEA 3 PLANES LINEA  1996                        ,1,99,Edad Alcanzada,67
54630,150,2336,150-0000002336-00,1455,LINEA 3 PLANES LINEA  1996                        ,1,99,Edad Alcanzada,57
157274,150,31895,150-0000031895-01,1460,LINEA 8 PLANES 2002; COM. NIV.                    ,1,8,Años,8
50215,150,20298,150-0000020298-00,1460,LINEA 8 PLANES 2002; COM. NIV.                    ,1,20,Años,20
48693,150,8508,150-0000008508-00,1455,LINEA 3 PLANES LINEA  1996                        ,1,25,Años,43
50274,150,20770,150-0000020770-00,1456,LINEA 4 PLANES LINEA  1996                        ,1,20,Años,81
51528,150,27095,150-0000027095-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,2,20,Años,43
158102,150,21719,150-0000021719-08,1462,LINEA 10 VIDA NUEVA (T-1 M.N.)                    ,1,1,Años,1
158089,150,18914,150-0000018914-08,1462,LINEA 10 VIDA NUEVA (T-1 M.N.)                    ,1,1,Años,1
48947,150,11611,150-0000011611-00,1461,LINEA 9 PLANES 2002 COM. DEC.                    ,2,20,Años,20
